Cluster,keyword,Keywords (in the same cluster),Avg Search Volume,Total_Search_Volume,Highest Volume Search Terms,Highest_Search_Volume,relevance_score,Chewy_URL,product_count,CTR
198,mealworms and bearded dragons,"mealworms and bearded dragons, bearded dragon food insects","50.0, 10.0",60.0,mealworms and bearded dragons,50.0,6.2263,,23.0,0.0
411,gas medicine for cats,"gas medicine for cats, pet gas medicine","20.0, 10.0",30.0,gas medicine for cats,20.0,6.3123000000000005,,110.0,0.0
1255,koi food container,"koi food feeder, koi food container","10.0, 10.0",20.0,koi food feeder,10.0,5.81485,,49.0,0.0
49,derby horse supplies,derby horse supplies,10.0,10.0,derby horse supplies,10.0,6.3983,,39.0,0.0
509,thiamine supplement for sheep,thiamine supplement for sheep,10.0,10.0,thiamine supplement for sheep,10.0,6.392,,32.0,0.0
262,dog grooming gifts,dog grooming gifts,880.0,880.0,dog grooming gifts,880.0,6.3918,,80.0,0.0
1277,pet cone cat,pet cone cat,320.0,320.0,pet cone cat,320.0,6.3901,,29.0,0.0
954,pet medical supplies syringes,pet medical supplies syringes,10.0,10.0,pet medical supplies syringes,10.0,6.3853,,28.0,0.0
943,antler dog chews xl,antler dog chews xl,10.0,10.0,antler dog chews xl,10.0,6.3833,,27.0,0.0
1017,dried salmon skin dog treats,dried salmon skin dog treats,10.0,10.0,dried salmon skin dog treats,10.0,6.3823,,21.0,0.0
384,dog playpen with door,dog playpen with door,140.0,140.0,dog playpen with door,140.0,6.3716,https://www.chewy.com/iris-6-panel-plastic-exercise-dog/dp/231868,27.0,0.079365079
172,accessories for lizards,"accessories for lizards, lizard accessories, pet lizard accessories","210.0, 210.0, 10.0",430.0,accessories for lizards,210.0,6.140433333333333,https://www.chewy.com/b/lizard-14004,424.0,0.0
1010,cat carrier medium,cat carrier medium,320.0,320.0,cat carrier medium,320.0,6.3469,https://www.chewy.com/sherpa-original-deluxe-airline/dp/135079,430.0,0.0
493,luxury dog supplies,"luxury dog supplies, dog supplies luxury","50.0, 10.0",60.0,luxury dog supplies,50.0,6.2863500000000005,,43.0,0.0
333,healthy treats for hamsters,healthy treats for hamsters,110.0,110.0,healthy treats for hamsters,110.0,6.3283,,26.0,0.0
1283,feeding alfalfa pellets to sheep,"alfalfa hay for goats, alfalfa goat feed, feeding sheep alfalfa hay, feeding sheep alfalfa, feeding alfalfa pellets to sheep, feeding sheep alfalfa pellets","210.0, 30.0, 20.0, 10.0, 10.0, 10.0",290.0,alfalfa hay for goats,210.0,3.5073666666666665,https://www.chewy.com/dr-pol-healthy-goat-alfalfa-recipe/dp/278896,6.0,0.0
1234,origin fish food,origin fish food,10.0,10.0,origin fish food,10.0,6.2961,,257.0,0.0
608,rabbit cat food canned,"rabbit cat food canned, cat food rabbit canned, rabbit dog food canned","110.0, 110.0, 110.0",330.0,rabbit cat food canned,110.0,5.451666666666667,https://www.chewy.com/natures-logic-feline-rabbit-feast/dp/127179,21.0,0.125
276,freeze dried shrimp cat treats,"freeze dried shrimp cat treats, freeze dried tuna cat treats","70.0, 10.0",80.0,freeze dried shrimp cat treats,70.0,4.47055,https://www.chewy.com/purebites-beef-liver-freeze-dried-raw/dp/35167,5.0,0.272727273
46,black cat games,"pink cat games, black cat games, blue cat games, white cat games","8100.0, 590.0, 320.0, 110.0",9120.0,pink cat games,8100.0,5.318575,,8.0,0.0
466,corner litter box ferret,"litter box ferret, corner litter box ferret, ferret cage litter boxes","1300.0, 20.0, 10.0",1330.0,litter box ferret,1300.0,3.6763333333333335,https://www.chewy.com/ware-lock-n-litter-small-animal/dp/128630,24.0,0.0
117,cockatiel perch stand,cockatiel perch stand,30.0,30.0,cockatiel perch stand,30.0,6.2666,,58.0,0.0
492,chicken and duck supplies,chicken and duck supplies,10.0,10.0,chicken and duck supplies,10.0,6.2639,,50.0,0.0
1197,chicken with sesame seeds,"chicken with sesame seeds, chicken sesame seeds","2400.0, 2400.0",4800.0,chicken with sesame seeds,2400.0,6.1403,,29.0,0.0
795,cleaning fish tank accessories,"cleaning fish tank accessories, fish tank accessories free","10.0, 10.0",20.0,cleaning fish tank accessories,10.0,5.02985,,237.0,0.0
424,knotted rawhide bones,knotted rawhide bones,50.0,50.0,knotted rawhide bones,50.0,6.2342,,40.0,0.0
1145,saltwater aquarium maintenance,saltwater aquarium maintenance,210.0,210.0,saltwater aquarium maintenance,210.0,6.2317,https://www.chewy.com/api-stress-zyme-freshwater-saltwater/dp/192581,104.0,0.0
564,litter box bunny,litter box bunny,2900.0,2900.0,litter box bunny,2900.0,6.2257,,24.0,0.0
247,bandage dog wound,"bandage dog wound, bandage cat wound","260.0, 10.0",270.0,bandage dog wound,260.0,4.7229,,21.0,0.0
397,cat shirt pattern,cat shirt pattern,170.0,170.0,cat shirt pattern,170.0,6.1951,,24.0,0.0
309,kitten bowl time,kitten bowl time,10.0,10.0,kitten bowl time,10.0,6.1915,,46.0,0.0
203,catnip mat,catnip mat,90.0,90.0,catnip mat,90.0,6.1912,https://www.chewy.com/petlinks-scratch-play-mat-cat/dp/200226,37.0,0.0
922,riding breeches fabric,riding breeches fabric,10.0,10.0,riding breeches fabric,10.0,6.1909,,29.0,0.0
817,lamb heart dog treats,lamb heart dog treats,10.0,10.0,lamb heart dog treats,10.0,6.1868,https://www.chewy.com/stella-chewys-lamb-heart-freeze-dried/dp/177505,22.0,0.333333333
186,dog dress game,dog dress game,10.0,10.0,dog dress game,10.0,6.1774,,41.0,0.0
771,natural litter for kittens,"natural litter for kittens, soft kitten litter, soft litter for kittens","10.0, 10.0, 10.0",30.0,natural litter for kittens,10.0,3.9890666666666665,,23.0,0.0
1087,chinchilla dog bed,chinchilla dog bed,10.0,10.0,chinchilla dog bed,10.0,6.1764,,25.0,0.0
1289,cat litter technology,cat litter technology,10.0,10.0,cat litter technology,10.0,6.1754,,22.0,0.0
898,xs dog bowls,xs dog bowls,10.0,10.0,xs dog bowls,10.0,6.1749,,451.0,0.0
174,basking light bulb for turtles,basking light bulb for turtles,70.0,70.0,basking light bulb for turtles,70.0,6.153,,26.0,0.0
900,cat coats and personality,"cat coat personality, cat coats and personality","20.0, 10.0",30.0,cat coat personality,20.0,6.1395,,256.0,0.0
213,tropical freshwater fish for aquarium,"freshwater fish for aquarium, fish for saltwater aquariums, saltwater aquarium fish, large freshwater fish for aquarium, freshwater aquarium fish large, fresh water fish for aquariums, exotic freshwater fish for aquariums, tropical freshwater fish for aquarium, big freshwater fish for aquariums, marine fish for aquarium, freshwater fish for home aquariums, exotic saltwater aquarium fish, aquarium salt freshwater fish, large saltwater fish for aquariums, yellow freshwater aquarium fish, live freshwater fish for aquariums","12100.0, 6600.0, 6600.0, 720.0, 720.0, 590.0, 590.0, 390.0, 320.0, 210.0, 170.0, 170.0, 110.0, 70.0, 50.0, 10.0",29420.0,freshwater fish for aquarium,12100.0,4.18183125,https://www.chewy.com/b/fish-885,875.0,0.0
181,dog gate modern,dog gate modern,20.0,20.0,dog gate modern,20.0,6.1414,,31.0,0.0
512,dog poop bag holder for lead,dog poop bag holder for lead,10.0,10.0,dog poop bag holder for lead,10.0,6.139,,23.0,0.0
437,ethical dog supplies,ethical dog supplies,10.0,10.0,ethical dog supplies,10.0,6.1385,,47.0,0.0
374,parrot perch large,parrot perch large,10.0,10.0,parrot perch large,10.0,6.1338,,83.0,0.0
987,gerbil water feeder,"gerbil water feeder, feeder gerbils","110.0, 10.0",120.0,gerbil water feeder,110.0,5.43405,https://www.chewy.com/alfie-pet-small-animal-2-in-1-water/dp/152646,30.0,0.066666667
18,horse feed dish,horse feed dish,10.0,10.0,horse feed dish,10.0,6.1195,,66.0,0.0
861,puppy grooming at home,"happy puppy grooming, first puppy grooming, puppy grooming at home, small puppy grooming, puppy grooming tips","390.0, 320.0, 110.0, 30.0, 10.0",860.0,happy puppy grooming,390.0,3.68124,,6.0,0.0
801,marrow bones for small dogs,marrow bones for small dogs,70.0,70.0,marrow bones for small dogs,70.0,6.1079,https://www.chewy.com/bones-chews-made-in-usa-roasted/dp/164600,23.0,0.285714286
84,parakeet foraging toys,"parakeet foraging toys, parakeet swing toys","90.0, 20.0",110.0,parakeet foraging toys,90.0,5.61905,https://www.chewy.com/sungrow-bird-small-medium-parrots/dp/359523,17.0,0.0
264,pond fish feeding winter,pond fish feeding winter,40.0,40.0,pond fish feeding winter,40.0,6.0948,,29.0,0.0
714,large bags of parrot food,large bags of parrot food,10.0,10.0,large bags of parrot food,10.0,6.0859,,22.0,0.0
323,treats for canaries,treats for canaries,50.0,50.0,treats for canaries,50.0,6.0701,,79.0,0.0
926,horse tack english,"horse tack english, show horse tack, all horse tack, 4 show horse tack","480.0, 260.0, 20.0, 10.0",770.0,horse tack english,480.0,4.827825,,439.0,0.0
1276,personalized cat dad gifts,"gifts for cat dad, personalized cat dad gifts, gifts for a cat dad, cat dad personalized gifts","1600.0, 40.0, 20.0, 20.0",1680.0,gifts for cat dad,1600.0,5.695625,,53.0,0.0
510,dog bathing time,dog bathing time,320.0,320.0,dog bathing time,320.0,6.058,,25.0,0.0
775,hedgehog cleaning supplies,hedgehog cleaning supplies,10.0,10.0,hedgehog cleaning supplies,10.0,6.0559,,93.0,0.0
619,saltwater aquarium pump size,"pond pumps small, aquarium pump small, small air pump aquarium, saltwater aquarium pump size, aquarium pump mini","1000.0, 390.0, 170.0, 10.0, 10.0",1580.0,pond pumps small,1000.0,3.2876199999999995,,21.0,0.0
447,cat hormone injection,cat hormone injection,10.0,10.0,cat hormone injection,10.0,6.0371,,31.0,0.0
1121,betta fish tank gravel,betta fish tank gravel,40.0,40.0,betta fish tank gravel,40.0,6.0367,,27.0,0.0
924,blue dog supplies,blue dog supplies,140.0,140.0,blue dog supplies,140.0,6.0274,,2946.0,0.0
1314,pond pumps with led lights,"pond pumps with lights, pond pump light, pond pumps with led lights","50.0, 10.0, 10.0",70.0,pond pumps with lights,50.0,4.815733333333333,,32.0,0.0
1009,cat car decor,cat car decor,50.0,50.0,cat car decor,50.0,6.0172,,30.0,0.0
1244,fish food value,fish food value,10.0,10.0,fish food value,10.0,5.9969,,40.0,0.0
246,catnip games,catnip games,90.0,90.0,catnip games,90.0,5.9922,https://www.chewy.com/f/catnip-cat-puzzle-toys-games_c2371_f58v70045,30.0,0.333333333
123,winter bird treats,winter bird treats,10.0,10.0,winter bird treats,10.0,5.9823,,22.0,0.0
640,free chicken supplies,free chicken supplies,10.0,10.0,free chicken supplies,10.0,5.9731,,100.0,0.0
1012,barker and barker liver dog treats,"the barkery dog treats, barker and barker liver dog treats","110.0, 10.0",120.0,the barkery dog treats,110.0,4.59935,,19.0,0.0
999,horse running martingale,"martingales horses, horse martingales, horse tack martingale, martingale horse tack, horse martingale collar, martingale collar horse, horse running martingale, martingale horse western, martingale horse english, horse with martingale","1600.0, 1600.0, 170.0, 170.0, 110.0, 110.0, 90.0, 50.0, 30.0, 10.0",3940.0,martingales horses,1600.0,4.3552100000000005,https://www.chewy.com/shires-equestrian-products-rossano/dp/270621,43.0,0.0
13,aquarium & pond h2o,aquarium & pond h2o,10.0,10.0,aquarium & pond h2o,10.0,5.9684,,72.0,0.0
160,mouse cage plastic,mouse cage plastic,10.0,10.0,mouse cage plastic,10.0,5.9652,,39.0,0.0
947,goat zinc supplement,goat zinc supplement,30.0,30.0,goat zinc supplement,30.0,5.9617,,61.0,0.0
846,hummingbird feeders red,"hummingbird feeders red, red hummingbird nectar, hummingbird nectar red","210.0, 40.0, 40.0",290.0,hummingbird feeders red,210.0,4.979,https://www.chewy.com/perky-pet-nectar-concentrate-red/dp/251138,25.0,0.0
715,magnesium supplements for cattle,"magnesium supplements for cattle, cattle magnesium supplements, magnesium supplements for sheep","40.0, 40.0, 10.0",90.0,magnesium supplements for cattle,40.0,5.613199999999999,,30.0,0.0
1181,xxl dog supplies,"xxl dog supplies, xl dog supplies","10.0, 10.0",20.0,xxl dog supplies,10.0,5.8424499999999995,,1119.0,0.0
871,dog water bottle leaf,dog water bottle leaf,10.0,10.0,dog water bottle leaf,10.0,5.937,,311.0,0.0
504,three c's dog supplies,"3 c's dog supplies, three c's dog supplies","50.0, 20.0",70.0,3 c's dog supplies,50.0,5.8829,,110.0,0.0
70,dog pool events,dog pool events,10.0,10.0,dog pool events,10.0,5.9201,,51.0,0.0
727,women's horse riding gear,"women's horse riding gear, ladies horse riding gear","30.0, 10.0",40.0,women's horse riding gear,30.0,5.64945,https://www.chewy.com/horze-equestrian-womens-tara-high/dp/297568,72.0,0.0
30,black cat technology solutions,"black cat technology, black cat technology solutions","10.0, 10.0",20.0,black cat technology,10.0,3.9231499999999997,,66.0,0.0
475,goat feed with copper,goat feed with copper,10.0,10.0,goat feed with copper,10.0,5.9144,,41.0,0.0
1269,fish food allergy,fish food allergy,40.0,40.0,fish food allergy,40.0,5.9082,,58.0,0.0
1227,pond fish not feeding,pond fish not feeding,10.0,10.0,pond fish not feeding,10.0,5.9056,,84.0,0.0
222,48 dog kennels,48 dog kennels,320.0,320.0,48 dog kennels,320.0,5.8888,,189.0,0.0
531,parrot grooming,parrot grooming,90.0,90.0,parrot grooming,90.0,5.8881,,34.0,0.0
1322,dry cat food kibble size,dry cat food kibble size,10.0,10.0,dry cat food kibble size,10.0,5.8864,https://www.chewy.com/royal-canin-feline-health-nutrition/dp/29865,23.0,0.0
1316,outdoor dog gifts,"outdoor dog gifts, wooden dog gifts","10.0, 10.0",20.0,outdoor dog gifts,10.0,4.3879,,160.0,0.0
1300,organic catnip seeds,"catnip plant, planting catnip, catnip seeds, catnip leaf, cat catnip plant, catnip varieties, organic catnip seeds, natural catnip plant, varieties of catnip, the plant catnip","27100.0, 27100.0, 2900.0, 880.0, 590.0, 90.0, 50.0, 30.0, 10.0, 10.0",58760.0,catnip plant,27100.0,4.4179,https://www.chewy.com/from-field-leaf-flower-catnip/dp/245950,17.0,0.0
483,algae for saltwater aquariums,algae for saltwater aquariums,110.0,110.0,algae for saltwater aquariums,110.0,5.8615,,27.0,0.0
336,saltwater aquarium invertebrates,saltwater aquarium invertebrates,70.0,70.0,saltwater aquarium invertebrates,70.0,5.8591,,118.0,0.0
659,yellow finch bird food,yellow finch bird food,10.0,10.0,yellow finch bird food,10.0,5.8497,,19.0,0.0
675,feed chickens yogurt,feed chickens yogurt,20.0,20.0,feed chickens yogurt,20.0,5.8495,,27.0,0.0
443,calcium bone for puppy,calcium bone for puppy,10.0,10.0,calcium bone for puppy,10.0,5.8447,,33.0,0.0
537,non gmo duck feed,non gmo duck feed,10.0,10.0,non gmo duck feed,10.0,5.8364,,122.0,0.0
273,blue dog stroller,blue dog stroller,40.0,40.0,blue dog stroller,40.0,5.8179,https://www.chewy.com/paws-pals-2-in-1-detachable-dog-cat/dp/217524,21.0,0.066666667
1203,little aquarium frogs,"frog aquariums, frogs for aquariums, pet frog aquarium, little aquarium frogs","8100.0, 8100.0, 480.0, 10.0",16690.0,frog aquariums,8100.0,4.887300000000001,,50.0,0.0
1091,high protein dog food sensitive stomach,high protein dog food sensitive stomach,10.0,10.0,high protein dog food sensitive stomach,10.0,5.8022,,21.0,0.0
330,horse tack buckles,horse tack buckles,70.0,70.0,horse tack buckles,70.0,5.8009,https://www.chewy.com/weaver-leather-double-cheek-buckles/dp/266555,93.0,0.0
967,pet and horse supplies,pet and horse supplies,10.0,10.0,pet and horse supplies,10.0,5.7976,,223.0,0.0
1204,goat feed mix,goat feed mix,70.0,70.0,goat feed mix,70.0,5.791,,23.0,0.0
921,hanging ferret toys,hanging ferret toys,10.0,10.0,hanging ferret toys,10.0,5.7837,,23.0,0.0
976,cat kennel with flap,cat kennel with flap,10.0,10.0,cat kennel with flap,10.0,5.7707,,28.0,0.0
1042,horse tack turquoise,horse tack turquoise,210.0,210.0,horse tack turquoise,210.0,5.7669,,54.0,0.0
363,medicated fish food,medicated fish food,390.0,390.0,medicated fish food,390.0,5.7627,https://www.chewy.com/new-life-spectrum-naturox-thera/dp/158779,25.0,0.2
673,protection dog supplies,protection dog supplies,10.0,10.0,protection dog supplies,10.0,5.7585,,194.0,0.0
1174,degu travel cage,"cages for degu, degu travel cage","590.0, 10.0",600.0,cages for degu,590.0,3.91305,,56.0,0.0
717,mouse bed for cats,"bed mouse pad, mouse bed for cats, mouse for bed","140.0, 50.0, 10.0",200.0,bed mouse pad,140.0,5.144966666666667,,27.0,0.0
11,make dog treats at home,make dog treats at home,260.0,260.0,make dog treats at home,260.0,5.7365,,25.0,0.0
272,supplies new puppy,supplies new puppy,590.0,590.0,supplies new puppy,590.0,5.7305,,137.0,0.0
1297,eco friendly cat supplies,eco friendly cat supplies,10.0,10.0,eco friendly cat supplies,10.0,5.7275,,25.0,0.0
285,shrimp food sticks,shrimp food sticks,10.0,10.0,shrimp food sticks,10.0,5.7239,https://www.chewy.com/dennerle-shrimp-king-mineral-food/dp/256650,24.0,0.0
974,sweet potato wrapped with chicken dog treats,sweet potato wrapped with chicken dog treats,110.0,110.0,sweet potato wrapped with chicken dog treats,110.0,5.7193,https://www.chewy.com/beefeaters-sweet-potato-wrapped/dp/204537,18.0,0.235294118
1215,pineapple conure food,pineapple conure food,10.0,10.0,pineapple conure food,10.0,5.7192,,27.0,0.0
91,luxury cat supplies,luxury cat supplies,30.0,30.0,luxury cat supplies,30.0,5.7141,,32.0,0.0
598,cat cage accessories,cat cage accessories,70.0,70.0,cat cage accessories,70.0,5.6945,,384.0,0.0
718,pink horse riding gear,pink horse riding gear,10.0,10.0,pink horse riding gear,10.0,5.6896,,66.0,0.0
1262,no waste bird food,no waste bird food,110.0,110.0,no waste bird food,110.0,5.6875,https://www.chewy.com/harvest-seed-supply-no-waste-wild/dp/244238,23.0,0.057142857
522,rolled oats horse feed,rolled oats horse feed,70.0,70.0,rolled oats horse feed,70.0,5.6865,,21.0,0.0
58,cat game events,cat game events,30.0,30.0,cat game events,30.0,5.6845,,55.0,0.0
513,vintage dog collars,vintage dog collars,140.0,140.0,vintage dog collars,140.0,5.6746,,18.0,0.0
511,dog supplies rainbow,dog supplies rainbow,320.0,320.0,dog supplies rainbow,320.0,5.6736,https://www.chewy.com/frisco-summer-fun-plush-rope-rainbow/dp/241245,49.0,0.0
107,cat off furniture,cat off furniture,40.0,40.0,cat off furniture,40.0,5.6694,,26.0,0.0
848,essential chicken supplies,essential chicken supplies,10.0,10.0,essential chicken supplies,10.0,5.666,,67.0,0.0
1031,koi pond decor,koi pond decor,260.0,260.0,koi pond decor,260.0,5.6563,,82.0,0.0
701,naturalizer riding boots,naturalizer riding boots,210.0,210.0,naturalizer riding boots,210.0,5.6499,,24.0,0.0
588,dark horse tack,dark horse tack,70.0,70.0,dark horse tack,70.0,5.6198,,69.0,0.0
